permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
B01459575-I1-GC-CX,B01459575-I1,Initial Permit,2026-09-18,2026-09-17,2027-06-17,General Construction,"INTERIOR RENOVATION OF AN EXISTING TWO FAMILY DWELLING. GENERAL CONSTRUCTION MECHANICAL WORK ON THE CELLAR, FIRST AND SECOND FLOORS AS PER PLANS. NO CHANGES TO EGRESS, USE, OR OCCUPANCY.",112600,2527,EAST 24 STREET,Brooklyn,11235,GC,CUBE BUILD GROUPS INC,6801 NEW UTRECHT AVE,VKW DESIGN INC,,,Permit Issued
B01460188-I1-SF,B01460188-I1,Initial Permit,2026-09-18,2026-09-18,2027-08-14,Supported Scaffold,"PROPOSED INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. WORK SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION.",45000,248,FLUSHING AVENUE,Brooklyn,11205,GC,NEW AMERICAN CONSTRUCTION,1599 BIRCHWOOD DRIVE,NEW AMERICAN CONSTRUCTION INC,,,Permit Issued
B01460278-I1-SF,B01460278-I1,Initial Permit,2026-09-18,2026-09-18,2027-05-11,Supported Scaffold,INSTALLATION OF PIPE SCAFFOLDING AS PER PLANS. PIPE SCAFFOLDING SHALL COMPLY WITH CHAPTER # 33 OF THE 2022 CODE. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION.,5000,1709,EAST 4 STREET,Brooklyn,11223,GC,NEW YORK CITY PRIME CORP,628 CONEY ISLAND AVE,NEW YORK CITY PRIME CORP,,,Permit Issued
B01460293-I1-SH,B01460293-I1,Initial Permit,2026-09-18,2026-09-18,2026-10-14,Sidewalk Shed,"HEAVY DUTY SIDEWALK SHED DURING VERTICAL / HORIZONTAL ENLARGEMENT FILED UNDER B01216883. SIDEWALK SHED SHALL COMPLY WITH CH #33 OF THE NYC BC. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.",4000,898,MADISON STREET,Brooklyn,11221,GC,AKM CONSTRUCTION NY CORP,62 BRYANT ROAD,ATOMIC CONTRACTING INC.,,,Permit Issued
B01461562-I1-SF,B01461562-I1,Initial Permit,2026-09-18,2026-09-18,2027-02-17,Supported Scaffold,"PROPOSED INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. WORK SHALL COMPLY WITH CHAPTER #33 OF 2022 THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION.",1000,457,SACKETT STREET,Brooklyn,11231,GC,ANDAMIO SCAFFOLDING LLC,20 BURLING LANE (BOX 4-1),Malissa Lischin,,,Permit Issued
B01461568-I1-SH,B01461568-I1,Initial Permit,2026-09-18,2026-09-18,2026-11-16,Sidewalk Shed,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",1,219,HARMAN STREET,Brooklyn,11237,GC,CORE SCAFFOLD SYSTEMS INC,417 MYRTLE AVE SUITE 14,OWNERS REP,,,Permit Issued
B01461598-I1-PMM,B01461598-I1,Initial Permit,2026-09-18,2026-09-18,2026-11-16,Protection and Mechanical Methods,"INSTALLATION OF TEMPORARY ROOF PROTECTION AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",4000,73,MESEROLE STREET,Brooklyn,11206,GC,CORE SCAFFOLD SYSTEMS INC,417 MYRTLE AVE SUITE 14,OWNERS REP,,,Permit Issued
B01461603-I1-PMM,B01461603-I1,Initial Permit,2026-09-18,2026-09-18,2026-11-16,Protection and Mechanical Methods,"INSTALLATION OF TEMPORARY OVERHEAD PROTECTION AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",4000,73,MESEROLE STREET,Brooklyn,11206,GC,CORE SCAFFOLD SYSTEMS INC,417 MYRTLE AVE SUITE 14,OWNERS REP,,,Permit Issued
B01461863-I1-PMM,B01461863-I1,Initial Permit,2026-09-18,2026-09-18,2027-08-14,Protection and Mechanical Methods,"INSTALLATION OF ENGINEERED ENCLOSURE SYSTEM AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SHALL COMPLY WITH CHAPTER#33 OF 2022 NYC BUILDING CODE.",7020,231,SEIGEL STREET,Brooklyn,11206,GC,NEW AMERICAN CONSTRUCTION,1599 BIRCHWOOD DRIVE,NEW AMERICAN CONSTRUCTION INC,,,Permit Issued
B01462270-I1-SC,B01462270-I1,Initial Permit,2026-09-18,2026-09-18,2026-12-31,Suspended Scaffold,"INSTALLATION OF TEMPORARY SUSPENDED SCAFFOLDS PER PLAN SUBMITTED. WORK SHALL COMPLY WITH 2022 BUILDING CODE CHAPTER 33. NO CHANGE IN USE, EGRESS AND/OR OCCUPANCY WITH THIS APPLICATION.",0,2286,CROPSEY AVENUE,Brooklyn,11214,GC,DORIA SCAFFOLDING LLC,205-02 JAMAICA AVENUE,Doria Scaffolding LLC,,,Permit Issued
B08044690-S3-MS,B08044690-S3,Initial Permit,2026-09-18,2024-11-14,2026-10-23,Mechanical Systems,Propose Mini split system through out as per plans.,0,182,MONROE STREET,Brooklyn,11216,GC,EXCELLENT METROPOLITAN,157-59 ROSE AVE,182 MONROE STREET LLC,,,Permit Issued
M00350156-I1-EW-SP,M00350156-I1,Initial Permit,2026-09-18,2026-08-31,2026-12-31,Sprinklers,Install new sprinkler system in conjunction with NB# 121207997,137500,109,WEST 126 STREET,Manhattan,10027,F,FIVE BOROUGH NYC LLC,553 LINCOLN AVENUE,LEMOR DEVELOPMENT GROUP,,,Permit Issued
M00600790-I1-ST,M00600790-I1,Initial Permit,2026-09-18,2021-10-04,2027-02-04,Structural,Propose installation of rooftop dunnage for new mechanical equipment filed in conjunction with Alt 2 # 123755052,4800,246,EAST 121 STREET,Manhattan,10035,GC,D.P. GROUP GENERAL CONTRA,902 ALLERTON AVE,ODYSSEY HOUSE,,,Permit Issued
M00853451-I1-BE,M00853451-I1,Initial Permit,2026-09-18,2023-05-02,2027-01-20,Boiler Equipment,LEHMAN VILLAGE BOILER INSTALLATION OF 4 NEW BOILERS.,2400000,70,EAST 108 STREET,Manhattan,10029,P,EASTERN PLBG & MECH CONTR,5077 ARTHUR KILL ROAD UNIT E,NYCHA,,,Permit Issued
M00899510-I1-PL,M00899510-I1,Initial Permit,2026-09-18,2026-07-17,2026-11-04,Plumbing,"INSTALLATION OF PLUMBING FIXTURES, GAS-FIRED EQUIPMENT, & ROOF DRAINS IN THE 1-FAMILY HOUSE IN CONJUNCTION WITH ALT I #121750578",98800,357,BLEECKER STREET,Manhattan,10014,P,SUPER PLUMBING SOLUTIONS,129-01 18TH AVE,RYOUN LLC,,,Permit Issued
M01021448-I1-CC,M01021448-I1,Initial Permit,2026-09-18,2024-05-16,2027-04-20,Curb Cut,NORTH CURB CUT ON WEST 36 AS PER PLANS. APPLICATION FILED IN CONJUNCTION WITH M01003551-I1 (ALT CO - GC).,10000,152,WEST 36 STREET,Manhattan,10018,GC,JRM CONSTRUCTION MGMT LLC,"111 WEST 33RD ST, 4TH FLR",MEQUITY COMPANIES,,,Permit Issued
M01033460-S2-PL,M01033460-S2,Initial Permit,2026-09-18,2026-05-12,2026-10-23,Plumbing,"REPLACEMENT OF EXISTING KITCHEN AND BATHROOM FIXTURES ON EXISTING ROUGH IN. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",300000,17,EAST 124 STREET,Manhattan,10035,P,GM-PLUMBING CORP.,48-14 54 AVE,NEW YORK CITY HOUSING AUTHORITY,,,Permit Issued
M01033620-S8-BE,M01033620-S8,Initial Permit,2026-09-18,2026-08-13,2027-06-29,Boiler Equipment,"BOILER BURNERS REPLACEMENT. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",210000,307,EAST 116 STREET,Manhattan,10029,P,DUAL FUEL PLUBING & HTING,"435 AUSTIN PLACE, SUITE D",NEW YORK CITY HOUSING AUTHORITY,,,Permit Issued
M01164499-S9-EW-SD,M01164499-S9,Initial Permit,2026-09-18,2026-02-26,2026-12-04,Standpipe,Filing for Temp Standpipe in conjunction with NB# M01164499-I1,0,11,WEST 13 STREET,Manhattan,10011,F,DEMAR PLUMBING CORP,147 ATTORNEY STREET,LEGION INVESTMENT GROUP,,,Permit Issued
M01197180-I1-GC,M01197180-I1,Initial Permit,2026-09-18,2026-07-22,2026-10-23,General Construction,"Renovation at Penthouse A and Terrace. No change to use, egress or occupancy.",250000,36,GRAMERCY PARK EAST,Manhattan,10003,GC,PYZNAR CONSTRUCTION INC,"880 47TH STREET, APT D6",,,,Permit Issued
M01218072-I1-GC,M01218072-I1,Initial Permit,2026-09-18,2025-10-14,2026-12-31,General Construction,"Interior renovation and conversion of a two family dwelling to a single family dwelling on the Basement, 001 thru 003 floors and roof. General construction. New C of O to be obtained.",10000,112,WEST 88 STREET,Manhattan,10024,GC,JOHN PETROCELLI CONSTRUCT,7E ABBOTT AVENUE,PR,,,Permit Issued
M01241335-S3-PL,M01241335-S3,Initial Permit,2026-09-18,2026-01-30,2027-04-11,Plumbing,"Filing for plumbing work at the 5th, 6th floor, and roof. No change to use, egress, or occupancy.",83015,534,HUDSON STREET,Manhattan,10014,P,IMPACT PLUMBING INC,105 CITY ISLAND AVENUE,"SOLSTICE RESIDENTIAL GROUP, LLC",,,Permit Issued
M01262427-I1-GC,M01262427-I1,Initial Permit,2026-09-18,2026-09-02,2027-02-12,General Construction,DevHUB Consultation 7.18.2025 @2pm. Application filed to enlarge building horizontally and vertically.,11981218,809,MADISON AVENUE,Manhattan,10065,GC,CM AND ASSOCIATES CONST,1 RIVERFRONT PLAZA,Macklowe Properties,,,Permit Issued
M01270867-S2-PL,M01270867-S2,Initial Permit,2026-09-18,2025-12-15,2027-05-01,Plumbing,PLUMBING FILING FOR INTERIOR FITOUT FOR TENANT SPACE FILING in conjunction with New Building# M00580473,1000,509,WEST 48 STREET,Manhattan,10036,P,FORWARD MECHANICAL CORP,55-54 60TH STREET,DOUGLASTON DEVELOPMENT,,,Permit Issued
M01296079-I1-GC,M01296079-I1,Initial Permit,2026-09-18,2025-12-03,2026-10-03,General Construction,"INSTALLATION OF REPLACEMENT VOLUNTARY AC UNIT ON ROOF & RELATED MECHANICAL REFRIGERANT RISER SHAFT FROM 2ND FLOOR TO ROOF IN EGRESS STAIRWELL AT 45 WALKER STREET. NO CHANGE IN VOLUME, USE, OCCUPANCY, OR EGRESS.",77222,45,WALKER STREET,Manhattan,10013,GC,HIGHLINE CONSTRUCTION GR,"242 WEST 30TH ST, SUITE 900",,,,Permit Issued
M01299771-S1-PL,M01299771-S1,Initial Permit,2026-09-18,2026-03-04,2026-11-12,Plumbing,"HEREBY FILING FOR RENOVATION OF UNIT 2BC (INSTALLATION OF PLUMBING FIXTURES). NO CHANGE IN USE, EGRESS OR OCCUPANCY.",39000,1080,FIFTH AVENUE,Manhattan,10128,P,ORBIT PLBG & HTG INC,2341 MCDONALD AVE,,,,Permit Issued
M01302445-I1-GC,M01302445-I1,Initial Permit,2026-09-18,2026-04-07,2027-02-20,General Construction,"Propose sidewalk and vault repair all as per plans herewith filed. No change in use, egress or occupancy filed under this application.",100000,161,WEST 15 STREET,Manhattan,10011,GC,TOWER SERVICES INC,3860 REVIEW AVENUE,161 West 15th Street C/o Maxwell Kates,,,Permit Issued
M01307958-I1-GC,M01307958-I1,Initial Permit,2026-09-18,2026-01-06,2027-02-17,General Construction,Interior renovation to covert Apt 1 & Apt 2 into Apt 1 and Apt 8 & Apt 10 into Apt 8 as shown on plans filed herewith.,90850,2248,1 AVENUE,Manhattan,10029,GC,"MOGA CONTRACTING, INC",1080 MADISON AVE APT9,GEORGE ARYEH,,,Permit Issued
M01314241-I1-ST,M01314241-I1,Initial Permit,2026-09-18,2026-04-20,2026-10-16,Structural,"Structural modifications as per plans filed herewith. No change in use, egress or occupancy.",10013,168,CANAL STREET,Manhattan,10013,GC,MARLEX MANAGEMENT INC,10 COTTAGE PL. APT 11A,"CO GEORGE COMFORT & SONS, INC",,,Permit Issued
M01328172-S1-MS,M01328172-S1,Initial Permit,2026-09-18,2026-09-01,2026-11-30,Mechanical Systems,"Modification of HVAC system as shown on submitted plans. No change in occupancy, use or egress.",44800,120,WEST 18 STREET,Manhattan,10011,GC,CAPITAL BUILDERS NYC INC,18 DOE VIEW LANE,Serial Cinema Corporation,,,Permit Issued
M01329969-I1-GC,M01329969-I1,Initial Permit,2026-09-18,2026-09-09,2027-07-01,General Construction,CONVERSION OF AN EXIST. COMMERCIAL FLOOR( 6TH. FLOOR) TO RESIDENTIAL USE AS PER ARTICLE 7B OF MDL.,568000,248,WEST 35 STREET,Manhattan,10001,GC,A & JAY MAINTENANCE CORP,2530 OCEAN AVENUE STE 11A,KECHEK REALTY,,,Permit Issued
M01340558-S1-PMM,M01340558-S1,Initial Permit,2026-09-18,2026-03-30,2027-04-22,Protection and Mechanical Methods,Filing Mechanical Equipment Use On Grade In Conjunction With Full Mechanical Demolition Phase Under job M01340558-I1,10000,687,LENOX AVENUE,Manhattan,10037,GC,CROWBAR INDUSTRIES INC,5314 61ST STREET #1F,PR,,,Permit Issued
M01343007-S1-MS,M01343007-S1,Initial Permit,2026-09-18,2026-02-18,2027-05-25,Mechanical Systems,Modification and installation of HVAC system,0,655,WEST 59 STREET,Manhattan,10019,GC,DESIMONE BUILDERS LLC,10 TIMES SQUARE 20TH FLOOR,PR,,,Permit Issued
M01346946-I1-GC,M01346946-I1,Initial Permit,2026-09-18,2026-02-13,2026-12-15,General Construction,"FACADE RENOVATION IS LIMITED TO FLOORS 1, 2, AND 3 ONLY, REMOVAL OF DIRECT APPLIED EXISTING STONE & CERAMIC TILE & SELECT AREAS OF CURTAIN WALL & A MARQUEE ON THE PARK AVENUE SOUTH SIDE. FACADE WILL BE RE-CLAD WITH UNINSULATED METAL PANEL.",1249999.8,420,PARK AVENUE SOUTH,Manhattan,10016,GC,"L&K PARTNERS, INC","104 EAST 25TH STREET, 9TH FL",HIGHGATE HOTELS LP,,,Permit Issued
M01347075-S2-PL,M01347075-S2,Initial Permit,2026-09-18,2026-08-28,2027-04-19,Plumbing,"Plumbing modifications related to 1st, 2nd, 3rd floor public spaces renovation.",150000,420,PARK AVENUE SOUTH,Manhattan,10016,P,"DONATO PLUMBING, INC","590 5TH AVENUE, SUITE 1402",HIGHGATE HOTELS LP,,,Permit Issued
M01348004-I1-GC,M01348004-I1,Initial Permit,2026-09-18,2026-07-14,2026-10-09,General Construction,"GENERAL CONSTRUCTION MODIFICATIONS TAKING PLACE ON THE 1ST FLOOR AS PER DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",1676019,430,PARK AVENUE,Manhattan,10022,GC,SWINERTON BUILDERS,"292 MADISON AVENUE, 11TH FL",430 PARK AVENUE COMPANY,,,Permit Issued
M01348005-I1-MS,M01348005-I1,Initial Permit,2026-09-18,2026-08-03,2026-10-09,Mechanical Systems,"MECHANICAL MODIFICATIONS TAKING PLACE IN THE BASEMENT AND ON THE 1ST FLOOR AS PER DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",132000,430,PARK AVENUE,Manhattan,10022,GC,SWINERTON BUILDERS,"292 MADISON AVENUE, 11TH FL",430 PARK AVENUE COMPANY,,,Permit Issued
M01348035-I1-ST,M01348035-I1,Initial Permit,2026-09-18,2026-08-04,2026-10-09,Structural,"STRUCTURAL MODIFICATIONS TAKING PLACE ON THE 1ST FLOOR AS PER DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",48000,430,PARK AVENUE,Manhattan,10022,GC,SWINERTON BUILDERS,"292 MADISON AVENUE, 11TH FL",430 PARK AVENUE COMPANY,,,Permit Issued
M01349325-S5-FO,M01349325-S5,Initial Permit,2026-09-18,2026-08-27,2026-10-31,Foundation,"AS PER EMERGENCY PERMIT 052226CE10501PW-CTL376347 FILING UNDERPINNING AND RELATED FOUNDATION WORK IN CELLAR AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY",53000,29,EAST 20 STREET,Manhattan,10003,GC,AERIAL DESIGN BUILD SVCS,122 E 57TH STREET ROOM 4R,BERRY PROPERTY MANAGEMENT,,,Permit Issued
M01349620-I1-GC-CX,M01349620-I1,Initial Permit,2026-09-18,2026-07-01,2027-04-01,General Construction,"ROOF REPAIR AND RESTORATION AS PER PLANS FILED. NO CHANGE IN OCCUPANCY, USE OR EGRESS. NO DEVELOPMENT OR ENLARGEMENT.",48006,46,DOWNING STREET,Manhattan,10014,GC,PREMIER CONSTRUCTION INC,204-08 JAMAICA AVENUE,William Gottlieb Management Co. LLC,,,Permit Issued
M01359351-S3-MS,M01359351-S3,Initial Permit,2026-09-18,2026-07-07,2027-01-18,Mechanical Systems,Mechanical work filed in conjunction with the build-out of a retail store.,310000,20,EAST 20 STREET,Manhattan,10003,GC,PALONE BROTHERS AIR,100-24 AVENUE D,"GRAMERCY HOUSE, INC.",,,Permit Issued
M01363043-I1-FD,M01363043-I1,Initial Permit,2026-09-18,2026-08-12,2026-12-28,Full Demolition,"full demolition of four story structure, using hand held with mechanical assist",1000000,1133,LEXINGTON AVENUE,Manhattan,10075,GC,VOLK INDUSTRIAL SERVICES,599 N. MAPLE AVE,Not Applicable,,,Permit Issued
M01363286-S1-EW-SD,M01363286-S1,Initial Permit,2026-09-18,2026-09-09,2026-12-09,Standpipe,Conversion of existing wet standpipe to dry air-pressurized alarm system per BC 3303.8.,1000,80,BROAD STREET,Manhattan,10004,F,NEPTUNE MECHANICAL INC,29-10 120TH STREET,BSD 80 BROAD LLC,,,Permit Issued
M01366315-S1-PL,M01366315-S1,Initial Permit,2026-09-18,2026-08-12,2026-11-21,Plumbing,"PLUMBING FIXTURES IN 3E AS INDICATED ON PLANS FILED IN CONJUNCTION WITH DOB NOW GC . NO CHANGE TO USE, OCCUPANCY OR EGRESS.",21000,25,SUTTON PLACE SOUTH,Manhattan,10022,P,ALTAIR PLUMBING AND HEAT,151 28TH STREET,,,,Permit Issued
M01369175-I1-MS,M01369175-I1,Initial Permit,2026-09-18,2026-04-01,2026-12-12,Mechanical Systems,Filing herewith to replace existing HVAC equipment in the central cooling plant.,2000000,325,PARK AVENUE,Manhattan,10022,GC,GREEN MECHANICAL CORP,160-23 84TH STREET,St. Barts Church,,,Permit Issued
M01369869-S2-PL,M01369869-S2,Initial Permit,2026-09-18,2026-03-27,2027-03-31,Plumbing,Plumbing work as shown on plans filed herewith.,1229800,250,VESEY STREET,Manhattan,10281,P,MAC FELDER INC,610 11TH AVENUE,Not Applicable,,,Permit Issued
M01370136-S2-PL,M01370136-S2,Initial Permit,2026-09-18,2026-03-27,2027-03-31,Plumbing,Plumbing work as shown on plans filed herewith.,1229800,250,VESEY STREET,Manhattan,10281,P,MAC FELDER INC,610 11TH AVENUE,Not Applicable,,,Permit Issued
M01372575-S5-ST,M01372575-S5,Initial Permit,2026-09-18,2026-09-03,2026-10-30,Structural,Structural framing for new opening between cellar and first floor. Install two new structural posts between cellar and first floor.,45850,1165,FIFTH AVENUE,Manhattan,10029,GC,MCCORMACK CONTRACTING INC,37-37 9TH STREET,Not Applicable,,,Permit Issued
M01373390-S1-PL,M01373390-S1,Initial Permit,2026-09-18,2026-04-14,2027-01-30,Plumbing,"PLUMBING MODIFICATION TO COMBINE APT 52B AND 52C AS PER PLANS FILED HEREWITH. KEEPING 2ND KOSHER KITCHEN AS PER LETTER FROM JEWISH ORTHODOX CHURCH. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",34000,50,WEST STREET,Manhattan,10006,P,VERTEX P & H CORP,76-22 30TH AVE,TIME EQUITIES INC,,,Permit Issued
M01374582-I1-GC,M01374582-I1,Initial Permit,2026-09-18,2026-04-30,2027-05-16,General Construction,"INTERIOR RENOVATION OF EXISTING APARTMENT UNIT #3AB AS PER PLAN INLCUDING MODIFICATION AND INSTALLATION OF NON-BEARING PARTITION WALL WITH DOORS , MINOR CARPENTRY WORK, AND LIGHTING FIXTURES. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",33320,146,WEST 16 STREET,Manhattan,10011,GC,E-GLIDE ENTERTAINMENT INC,149 2ND AVENUE #1,PR,,,Permit Issued
M01374833-I1-GC,M01374833-I1,Initial Permit,2026-09-18,2026-04-06,2027-07-17,General Construction,"INTERIOR ALTERATIONS TO EXISTING COMMERCIAL SPACE TO INCLUDE NON LOAD BEARING DEMO, FRAMING AND PARTITION WORK. NO CHANGE TO USE, OCCUPANCY OR EGRESS",150000,8,EAST 18 STREET,Manhattan,10003,GC,BUILD NYC GROUP CORP,1180 AVE OF THE AMERICAS 8THFL,LIVINGSTON MANAGEMENT SERVICES LLC,,,Permit Issued
M01377143-I1-GC,M01377143-I1,Initial Permit,2026-09-18,2026-06-03,2026-12-01,General Construction,"FILING ALTERATION TYPE II FOR INTERIOR RENOVATION OF APT. 7A, AS PER PLANS. NO CHANGE TO USE, EGRESS, OR OCCUPANCY IS PROPOSED UNDER THIS APPLICATION.",205250,4,EAST 95 STREET,Manhattan,10128,GC,ACCRETE HOME REMODELING I,163 FIRST STREET,,,,Permit Issued
M01387918-I1-GC,M01387918-I1,Initial Permit,2026-09-18,2026-07-23,2027-05-22,General Construction,"Filing to reflect minor removal & interior work as well as storefront work as per plans filed. No change to use, egress or occupancy,",30000,575,MADISON AVENUE,Manhattan,10022,GC,GLYNN GROUP LLC,"182 E 95TH STREET, APT 20J",575 ASSOCIATES LLC,,,Permit Issued
M01392011-I1-GC,M01392011-I1,Initial Permit,2026-09-18,2026-06-06,2026-11-04,General Construction,MINOR CONSTRUCTION RENOVATION AT EX. LOUNGE AREA ON 1ST FLR.,37500,65,WEST 36 STREET,Manhattan,10018,GC,Z BARCLAY GROUP NYC CORP,25 MELVILLE PARK ROAD,SIONI GROUP,,,Permit Issued
M01395847-S1-PL,M01395847-S1,Initial Permit,2026-09-18,2026-08-03,2027-03-09,Plumbing,Remove existing gas meters and cap and/or lock riser valve in building,30000,520,WEST 114 STREET,Manhattan,10025,P,ALAFOGIANNIS PLBG & HTG,254 EAST 134TH STRETT,Trustees of Columbia University,,,Permit Issued
M01396692-I1-ST,M01396692-I1,Initial Permit,2026-09-18,2026-07-29,2026-11-07,Structural,Hollow Core Concrete Plank Repair Apartment 1G,19300,1831,MADISON AVENUE,Manhattan,10035,GC,ENERGY BUILDING CONSTRUCT,752 EAST 137TH STREET 1ST FLR,,,,Permit Issued
M01397473-S1-PL,M01397473-S1,Initial Permit,2026-09-18,2026-09-14,2027-08-12,Plumbing,Plumbing work file in conjunction with apartment #12W renovation,32500,907,FIFTH AVENUE,Manhattan,10021,P,FORTE EXPRESS P & H INC,"153 WEST 27TH STREET, 10TH FL",PR,,,Permit Issued
M01397856-S2-PL,M01397856-S2,Initial Permit,2026-09-18,2026-08-28,2026-10-04,Plumbing,Plumbing modifications on 2nd floor as indicated on plans filed herewith.,65000,122,5 AVENUE,Manhattan,10011,P,ARMON MECHANICAL INC,"7 WEST 36TH STREET, 7TH FL",BROMLEY COMPANIES,,,Permit Issued
M01397986-S2-MS,M01397986-S2,Initial Permit,2026-09-18,2026-08-13,2027-01-01,Mechanical Systems,MECHANICAL WORK ASSOCIATED WITH THE INTERIOR RENOVATION OF THE HOTEL.,775000,145,WEST 44 STREET,Manhattan,10036,GC,INTEGRAL CONTRACTING INC,244 MADISON AVENUE #1474,NEHMER,,,Permit Issued
M01400820-I1-GC,M01400820-I1,Initial Permit,2026-09-18,2026-08-27,2026-10-25,General Construction,"INTERIOR RENOVATION IN APT. #14C. NO CHANGE OF USE, EGRESS OR OCCUPANCY.",95000,900,5 AVENUE,Manhattan,10021,GC,GALLERY RESTORATION LTD,63 FLUSHING AVE B212 ST 301,,,,Permit Issued
M01401015-I1-EW-SP,M01401015-I1,Initial Permit,2026-09-18,2026-06-11,2026-10-08,Sprinklers,"Modification of the sprinkler system to remove and install new sprinkler heads as shown on the drawings filed herewith. No change in use, egress, or occupancy.",8000,204,ELIZABETH STREET,Manhattan,10012,F,A PLUS PLUMBING CORP,539 WILD AVENUE,304-310 W. 14 REALTY LLC,,,Permit Issued
M01401120-S1-PL,M01401120-S1,Initial Permit,2026-09-18,2026-08-14,2026-11-13,Plumbing,Plumbing work associated with general construction application M01401120-I1.,12000,1175,MADISON AVENUE,Manhattan,10028,P,P.H. WORKS INC,388 EAST 198TH STREET,PR,,,Permit Issued
M01402835-I1-GC,M01402835-I1,Initial Permit,2026-09-18,2026-08-09,2026-12-31,General Construction,"FILING EXISTING LAUNDRY ROOM ON 2ND FLOOR TO GET EXISTING GAS DRYERS BACK ON. NEW PROPOSED HARDWIRED SMOKE/CARBON MONOXIDE DETECTOR. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",5168.67,2411,FREDERICK DOUGLASS BOULEVARD,Manhattan,10027,GC,HENRY MYERS PLUMBING & H,551 39TH STREET.BASEMENT,L+M FUND MANAGEMENT LLC,,,Permit Issued
M01402835-S2-MS,M01402835-S2,Initial Permit,2026-09-18,2026-09-03,2026-12-31,Mechanical Systems,FILING EXISTING MECHANICAL IN EXISTING LAUNDRY ROOM ON 2ND FLOOR TO GET EXISTING GAS DRYERS BACK ON. NO NEW MECHANICAL IS PROPOSED.,5168.67,2411,FREDERICK DOUGLASS BOULEVARD,Manhattan,10027,GC,HENRY MYERS PLUMBING & H,551 39TH STREET.BASEMENT,L+M FUND MANAGEMENT LLC,,,Permit Issued
M01402847-I1-GC,M01402847-I1,Initial Permit,2026-09-18,2026-08-17,2026-12-31,General Construction,"NEW PROPOSED HARDWIRED SMOKE/CARBON MONOXIDE DETECTOR & FIRESTOPPING AT NEW GAS LINE IN EXISTING LAUNDRY ROOM. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",5168,400,ST NICHOLAS AVENUE,Manhattan,10027,GC,HENRY MYERS PLUMBING & H,551 39TH STREET.BASEMENT,L+M FUND MANAGEMENT LLC,,,Permit Issued
M01402847-S2-MS,M01402847-S2,Initial Permit,2026-09-18,2026-08-17,2026-12-31,Mechanical Systems,FILING EXISTING MECHANICAL IN EXISTING LAUNDRY ROOM ON 1ST FLOOR TO RESOLVE DOB OBJECTIONS GIVEN TO PL LAA APPLICATION #M00849443-I1-LA,5168,400,ST NICHOLAS AVENUE,Manhattan,10027,GC,HENRY MYERS PLUMBING & H,551 39TH STREET.BASEMENT,L+M FUND MANAGEMENT LLC,,,Permit Issued
M01403496-I1-PL,M01403496-I1,Initial Permit,2026-09-18,2026-06-05,2027-05-01,Plumbing,"Modifications to the existing plumbing system on the 2nd floor (Paradigm) as per plans. No change to use, egress or occupancy.",5000,810,7 AVENUE,Manhattan,10019,P,BEDROCK PLUMBING & HEATING INC,101-14 JAMAICA AVENUE,SL GREEN REALTY CORP,,,Permit Issued
